"","ID","Beneficio","Compra","Acidez","AcidoCitrico","pH","CloruroSodico","Densidad","Azucar","Sulfatos","Alcohol","Etiqueta","CalifProductor","Clasificacion","Region","PrecioBotella"
"5792",8858,0,"0",-0.26,0.28,8.45,0.066,1.00716,4.4,0.04,NA,"B",4,NA,"3",1.76
"5793",9159,0,"0",0.66,0.39,8.48,0.083,0.96787,6.9,1.66,15.1,"M",6,NA,"2",1.17
"5794",9577,0,"0",0.66,-0.33,8.22,1.124,0.96313,6.9,1.78,11.5,"B",6,NA,"3",2.2
"5795",10854,0,"0",-0.58,-1.02,8.35,0.609,1.02013,10.6,NA,10.7,"MM",1,NA,"2",2.88
"5796",515,0,"0",1.32,1.31,8.58,0.1,0.9982,2.3,0.53,15.9,"R",5,NA,"2",2.09
"5797",9500,0,"0",-1,0.23,8.96,-0.272,1.01588,5.1,0.48,8.4,"R",2,NA,"2",6.86
"5798",15702,0,"0",0.43,1.55,8.63,-0.131,0.98512,7.2,0.23,10.7,"B",6,"*","3",2.11
"5799",144,0,"0",1.7,-1.03,8.99,0.048,0.9944,4.2,0.41,9.4,"R",3,"**","2",1
"5800",2110,0,"0",0.59,0.07,8.23,NA,1.00015,11.3,0.71,11.4,"M",6,NA,"1",4.39
"5801",9286,0,"0",0.04,0.18,8.55,0.023,0.9902,3.9,0.53,12.7,"M",2,NA,"2",3.66
"5802",2473,0,"0",1.55,-0.07,7.86,0.203,0.99135,8.5,1.08,18.1,"R",4,"*","1",3.13
"5803",3250,0,"0",0.53,0.64,8.48,0.103,0.99678,5.5,-0.91,15.4,"B",4,NA,"2",4.45
"5804",4093,0,"0",0.29,0.81,8.64,0.036,1.00716,5.9,-0.5,11.2,"R",2,NA,"1",1.61
"5805",4494,0,"0",0.2,0.27,8.61,0.038,0.99496,5.6,0.16,11.5,"B",2,NA,"2",2.44
"5806",10559,0,"0",0.23,0.31,8.23,0.047,1.09303,0.1,0.37,11.3,"R",1,NA,"1",1.2
"5807",469,0,"0",0.5,1.37,8.88,0.082,0.9987,11,0.34,11.5,"B",5,NA,"3",2.24
"5808",8992,0,"0",0.88,0.47,8.51,0.055,0.93405,5.5,0.66,8.4,"M",2,NA,"3",2.18
"5809",12553,0,"0",0.4,0.19,8.55,-0.356,0.94936,5.5,1.13,6,"R",3,"*","1",1.05
"5810",13681,0,"0",0.8,0.07,8.41,0.071,0.9991,4.9,1.58,9.4,"R",6,"*","2",3.19
"5811",13954,0,"0",0.67,0.05,8.93,0.107,0.9972,8,2.36,10.1,"B",3,NA,"1",1.15
"5812",14460,0,"0",1.35,0.62,8.79,1.26,0.9987,4.8,1.45,7,"M",5,NA,"2",1.81
"5813",1117,0,"0",-0.215,-0.1,8.32,0.031,0.99128,3.8,0.63,13.1,"B",1,NA,"2",4.87
"5814",9427,0,"0",0.3,0.33,9.02,0.03,0.9887,6.2,0.3,8.4,"M",1,NA,"3",1.16
"5815",715,0,"0",0.87,0.06,8.47,NA,0.99668,5.1,0.56,9.2,"M",4,NA,"1",5.16
"5816",2175,0,"0",-0.93,0.84,8.24,1.145,0.99784,4.1,-0.91,4.4,"B",3,"*","3",1.02
"5817",10518,0,"0",0.43,1.02,8.92,-0.341,0.99615,7.4,0.56,9.2,"B",3,"*","2",4.7
"5818",2391,0,"0",0.28,-0.08,8.86,0.038,0.99146,7.8,0.54,15,"R",2,NA,"3",6.45
"5819",6746,0,"0",0.94,1.14,8.54,0.071,1.04905,9.9,0.78,10.1,"M",7,NA,"3",3.99
"5820",13645,0,"0",0.545,0.55,8.44,0.507,0.99037,4.2,NA,10.3,"R",4,NA,"3",1.47
"5821",215,0,"0",1.695,0.11,8.58,0.481,0.96126,6.4,0.38,12.5,"R",4,NA,"1",1
"5822",4796,0,"0",-0.89,0.95,8.46,0.581,1.00523,7.8,0.69,13.8,"R",6,NA,"1",3.66
"5823",10906,0,"0",0.58,-1.14,9.02,0.08,0.9566,5.2,NA,9.2,"R",3,"*","3",1.98
"5824",11914,0,"0",2.1,-0.15,8.11,-0.396,0.99842,5.2,0.52,13.1,"M",3,NA,"3",2.36
"5825",8511,0,"0",0.3,0.16,7.93,-0.069,0.9905,2.4,0.91,7.2,"M",1,NA,"2",1.82
"5826",12372,0,"0",-1.4,0.12,8.65,0.05,0.99398,3.2,-0.61,NA,"R",3,NA,"2",3.07
"5827",15406,0,"0",0.84,0.29,8.46,0.029,1.00265,7.6,1.4,NA,"R",3,NA,"2",1.7
"5828",487,0,"0",0.63,0,8.29,0.103,1.08949,4.8,1.25,8.2,"B",2,NA,"2",3.24
"5829",4895,0,"0",-0.83,0.38,8.41,NA,0.996,6,1.32,16.2,"R",4,NA,"1",1.16
"5830",6164,0,"0",1.23,0.49,8.57,0.085,1.0021,6.8,NA,12.7,"R",9,"*","1",2.8
"5831",9000,0,"0",0.24,0.56,8.41,0.044,0.97323,7.1,0.44,13.3,"M",4,NA,"2",2.32
"5832",10747,0,"0",0.82,0.29,8.49,0.618,1.04386,8.3,0.53,9.4,"MB",4,NA,"3",1.88
"5833",12115,0,"0",0.44,0.22,8.84,0.032,0.95919,6.6,-0.61,14.1,"R",2,NA,"1",1.16
"5834",12722,0,"0",0.58,0,8.82,0.042,0.99558,5.6,0.45,6.4,"R",2,NA,"3",2.75
"5835",6815,0,"0",0.58,0.14,8.49,0.048,1.05486,5.1,2.18,NA,"B",3,"*","3",2.55
"5836",572,0,"0",0.3,0.9,8.57,0.652,0.99513,3,-0.29,11.3,"B",3,NA,"1",3.3
"5837",8778,0,"0",-0.96,0.47,8.23,-0.358,0.96284,2.7,1.1,10.6,"MM",4,NA,"1",6.28
"5838",13514,0,"0",0.3,0.36,8.44,0.054,0.95449,10.3,NA,10.4,"R",3,"*","2",3.99
"5839",15742,0,"0",1.32,0.55,8.46,-0.006,0.96236,8.4,1.97,11.1,"R",2,"*","3",6.8
"5840",1224,0,"0",-0.37,0.36,8.04,0.573,1.00636,5.7,0.19,11.9,"M",3,"**","1",1.47
"5841",15445,0,"0",-0.84,0.88,8.24,0.484,0.99114,4.8,0.4,10.8,"M",1,"*","2",6.85
"5842",1188,0,"0",0.25,0.27,9.02,0.031,0.96742,9.3,1.92,10.7,"M",4,NA,"2",3.23
"5843",5544,0,"0",0.2,0.09,8.73,-0.338,0.99637,4.1,0.54,10.5,"R",3,NA,"3",1.14
"5844",11243,0,"0",0.33,-0.7,8.48,0.031,0.9922,4.8,0.33,NA,"MM",4,"**","2",3.5
"5845",15755,0,"0",0.62,0.12,9.07,0.06,0.99556,3.6,0.48,8.9,"R",2,"*","1",2.66
"5846",10556,0,"0",-0.73,0.38,8.4,0.872,0.991,8.1,0.6,15.1,"R",1,NA,"3",1.89
"5847",1327,0,"0",0.32,0.12,7.9,-0.377,0.99424,10.9,1.87,11.5,"R",2,NA,"2",1
"5848",9533,0,"0",0.76,1.23,8.29,-0.052,0.99437,6.1,2.19,12.9,"R",4,"*","3",1.2
"5849",11949,0,"0",0.58,0.28,8.66,NA,1.08863,3.3,0.7,11,"M",3,"**","1",2.41
"5850",12535,0,"0",-0.16,0.28,8.53,0.03,1.04143,6.4,-0.71,12.4,"R",2,NA,"1",6.49
"5851",3648,0,"0",0.74,-0.97,8.43,-0.163,0.9945,5.8,0.28,9.5,"R",2,NA,"3",1.04
"5852",10535,0,"0",0.37,1.59,8.97,-0.206,1.05103,2.2,0.29,15.8,"R",7,NA,"1",1.06
"5853",3491,0,"0",0.19,0.49,8.71,0.04,0.995,11.1,0.68,11.9,"R",2,"*","2",1.12
"5854",13610,0,"0",1.08,0.67,8.32,0.086,0.9988,12.9,0.98,13.2,"B",8,"*","2",2.37
"5855",8419,0,"0",0.21,0.42,8.2,0.547,0.97642,8.7,-0.16,NA,"R",3,NA,"1",1.46
"5856",12620,0,"0",1.56,0.31,8.38,0.087,0.9751,5.9,-1.2,9.4,"B",3,NA,"3",1.39
"5857",14344,0,"0",0.39,1.73,8.51,0.169,0.9965,7.4,1.7,14.2,"B",3,"*","1",4.2
"5858",16010,0,"0",0.44,1.95,8.19,-0.01,0.99548,4.6,0.54,14.3,"R",2,NA,"2",1.38
"5859",10990,0,"0",0.37,-0.18,8.19,0.406,0.9903,6.5,0.59,NA,"B",3,"*","1",2.55
"5860",16110,0,"0",0.21,0.32,8.91,-0.421,0.995,5,0.46,5.5,"M",2,NA,"3",3.96
"5861",2088,0,"0",0.22,0.74,9.04,0.261,1.01675,10.7,-0.24,11,"R",3,NA,"1",2.78
"5862",3129,0,"0",0.43,1.18,8.62,-0.056,0.9973,3.9,0.39,8.7,"R",3,"*","2",1.02
"5863",5477,0,"0",0.3,0.51,9.02,0.048,1.02527,4.6,0.05,9.1,"R",2,NA,"1",1.43
"5864",8756,0,"0",0.34,0.03,9.2,0.268,0.9973,0.3,-0.91,NA,"B",3,NA,"2",3.75
"5865",705,0,"0",0.29,0.29,8.26,0.332,0.99313,5.5,0.91,15.9,"M",2,"*","2",1
"5866",9003,0,"0",-0.95,0.32,9.13,0.551,0.9991,9,0.77,14,"M",5,NA,"2",2.02
"5867",3181,0,"0",-1.09,0.3,8.4,0.369,0.9927,10.2,0.41,10.4,"M",2,NA,"3",2.22
"5868",9780,0,"0",0.875,-1.19,8.81,0.264,0.99808,8,0.52,9.3,"B",3,"*","3",6.3
"5869",1737,0,"0",1.415,-0.54,8.22,0.655,1.05245,8.5,1.48,19,"B",9,NA,"2",2.68
"5870",5996,0,"0",1.48,0.27,8.4,-0.399,1.02996,4.5,0.52,13,"MB",3,"*","3",2.47
"5871",11954,0,"0",-1.21,0.25,8.45,0.038,0.95139,2.5,0.38,NA,"R",2,"*","1",1.66
"5872",13166,0,"0",0.195,0.97,8.99,-0.004,1.00688,4.3,0.51,6.3,"R",2,NA,"2",1.87
"5873",6193,0,"0",0.04,-0.51,8.76,0.027,0.9979,7.3,NA,11.8,"R",5,NA,"1",1.29
"5874",46,0,"0",1.035,-1.11,8.62,0.073,1.03291,5.1,NA,9.9,"B",5,NA,"2",1.31
"5875",8108,0,"0",0.59,0.06,8.41,0.06,1.00515,4.5,NA,10.8,"R",2,NA,"1",2.39
"5876",10752,0,"0",-0.47,3.41,8.75,0.976,1.0158,11.6,0.4,11.7,"R",2,NA,"2",2.31
"5877",20,0,"0",0.5,-0.11,8.83,0.071,0.9978,5.7,NA,6.8,"R",3,NA,"2",4.23
"5878",2146,0,"0",0.04,-0.17,8.98,0.018,0.99122,8.8,0.02,12.2,"R",2,"*","1",2.56
"5879",2177,0,"0",0.22,0.36,8.8,-0.516,1.01114,5.7,2.08,16.6,"R",2,NA,"3",1.75
"5880",6783,0,"0",0.76,0.34,8.18,-0.139,1.02329,6.6,0.58,13.2,"R",2,NA,"1",4.28
"5881",10666,0,"0",0.655,-0.81,8.55,-0.235,1.001,5.4,1.14,NA,"R",5,NA,"3",1.92
"5882",11175,0,"0",-0.09,2.58,8.23,0.048,1.00839,12.6,1.84,12.9,"R",2,NA,"3",1.21
"5883",13491,0,"0",0.27,0.59,8.54,0.032,0.95353,8.6,NA,10.9,"M",4,NA,"3",5.04
"5884",6083,0,"0",0.32,0.24,8.42,-0.3,1.04568,5.6,2.38,9.4,"MM",3,"*","3",2.76
"5885",8128,0,"0",1.03,0.45,8.08,0.071,1.01693,7.6,1.28,11.8,"M",6,"*","3",1
"5886",13352,0,"0",0.18,0.37,8.53,0.05,1.02844,5.9,-1.2,6.5,"B",3,"*","3",2.96
"5887",14144,0,"0",0.37,1.19,8.51,0.079,1.04102,5.6,0.59,6.4,"M",6,NA,"2",1.4
"5888",5124,0,"0",1.36,0.31,8.85,0.531,0.99326,3.1,2.06,10.8,"MM",2,NA,"1",1.52
"5889",6791,0,"0",0.4,0.4,8.9,0.05,0.99566,6.3,2.09,12,"B",4,NA,"3",2.31
"5890",14925,0,"0",1.43,0.4,9.01,0.288,0.99214,4.1,0.04,18.7,"R",2,"*","3",1.19
"5891",8339,0,"0",0.31,-0.98,9.09,0.039,0.99513,8,-0.21,NA,"R",2,NA,"1",1.98
"5892",13142,0,"0",-1.11,-0.93,8.44,NA,0.9468,3.1,0.82,16.8,"R",6,NA,"1",2.04
"5893",14480,0,"0",0.12,0.49,8.48,-0.312,0.9945,5.5,0.44,14.2,"R",2,"*","1",1.66
"5894",14657,0,"0",0.23,1.49,8.8,0.152,0.9555,4.2,0.42,9.5,"M",2,NA,"2",1.07
"5895",15316,0,"0",0.32,0.31,8.78,-0.353,0.94865,11,1.12,12.2,"B",3,NA,"1",1.26
"5896",11200,0,"0",1.2,1.23,8.83,0.236,0.99304,5.5,0.54,10,"R",3,"*","3",5.02
"5897",4625,0,"0",0.72,-0.72,8.26,0.026,0.99244,2.3,0.35,NA,"R",3,NA,"3",1.42
"5898",10631,0,"0",1.17,0.41,9.21,0.051,1.01137,3.9,1.91,5.1,"B",7,NA,"3",2.67
"5899",14089,0,"0",0.31,-0.94,8.39,0.026,1.00289,4.7,1.88,12.2,"B",7,NA,"2",1.23
"5900",9332,0,"0",-1.05,0.24,8.96,-1.079,0.95779,9.6,0.57,11.3,"M",2,NA,"3",2.12
"5901",13012,0,"0",3.1,0.85,8.8,0.468,0.97674,10,0.62,10.7,"M",3,NA,"1",1.58
"5902",14242,0,"0",0.27,1.32,8.53,1.128,0.9958,5,0.3,16.1,"B",3,"*",NA,2.27
"5903",8530,0,"0",0.23,0.09,8.69,0.142,0.99507,5.1,0.39,10.5,"R",4,NA,"3",1.03
"5904",937,0,"0",1.295,0.28,8.69,0.005,0.99299,5.1,0.7,5.4,"B",1,"*","1",2.55
"5905",3801,0,"0",0.9,1.92,8.52,0.161,1.00489,3.6,0.48,9.4,"R",3,"*","2",3.58
"5906",11565,0,"0",0.22,0.31,8.88,0.037,1.04046,6,NA,11.9,"R",2,NA,"3",2.53
"5907",12749,0,"0",1.73,-0.87,8.36,-0.054,1.02166,8.9,0.49,9.4,"M",1,NA,"1",1.96
"5908",2155,0,"0",-0.35,2.99,8.35,0.058,0.99278,6,2.02,13.3,"B",5,NA,"2",1.66
"5909",10224,0,"0",0.83,0.37,8.39,0.55,0.9981,8.9,0.52,9.3,"R",7,NA,"2",4.26
"5910",12202,0,"0",0.32,-2.95,8.7,0.339,0.9949,5.1,0.47,9.6,"B",2,NA,"2",1.11
"5911",16026,0,"0",-1.04,-0.53,8.95,0.045,0.92302,3.6,0.42,3.7,"R",2,"*","1",3.92
"5912",960,0,"0",-0.51,0.44,8.52,0.693,1.03585,5.5,NA,12.7,"R",2,NA,"2",2.91
"5913",5767,0,"0",0.31,0.42,8.31,0.045,0.99544,9.1,0.53,9.5,"R",2,NA,"3",5.51
"5914",7527,0,"0",0.37,-1.14,8.78,-0.207,0.90562,6.1,0.81,9.5,"R",5,"*","2",1.49
"5915",701,0,"0",0.31,-1.49,9.08,0.046,0.9955,4.7,0.53,9.7,"MB",3,"*","1",1.98
"5916",1489,0,"0",0.29,-1.02,9.05,0.498,0.9969,3.7,3.41,5.8,"R",5,NA,"3",3.62
"5917",1953,0,"0",-0.09,-0.98,8.85,0.052,1.00875,7,0.52,7.4,"B",3,NA,"1",1
"5918",5219,0,"0",0.46,1.24,8.09,0.032,0.99006,9.4,-1.18,9.5,"R",2,"*","2",1.81
"5919",5454,0,"0",-0.98,1.37,8.21,0.544,0.99388,6.6,0.37,10,"R",2,NA,"3",1.11
"5920",7371,0,"0",1.02,0.43,8.5,0.474,1.00523,2.4,-0.27,13.2,"R",7,NA,NA,4.29
"5921",11435,0,"0",1.02,0.36,8.75,-0.473,0.97629,7.1,0.51,7.9,"B",1,NA,"2",3.23
"5922",14405,0,"0",0.24,0.02,8.64,-0.461,0.9916,10.8,0.79,14,"R",1,NA,"3",3.29
"5923",5546,0,"0",0.1,0.39,8.33,0.52,0.9965,7.8,NA,13.4,"B",3,NA,"1",2.76
"5924",14133,0,"0",-0.37,-1.49,8.53,0.042,0.95898,7.1,0.4,8.9,"R",2,NA,"1",1.82
"5925",15461,0,"0",0.37,0.2,8.64,-0.34,0.99558,8.6,0.48,NA,"M",2,"*","1",5.59
"5926",8380,0,"0",-0.33,0.62,8.4,0.048,1.02877,11.1,0.47,15.4,"B",2,NA,"1",4.45
"5927",6346,0,"0",1.31,0.25,8.83,NA,1.03761,6.6,3.94,15.5,"R",2,"*","1",4.27
"5928",6442,0,"0",1.09,0.64,9.18,-0.422,0.998,1.5,NA,8.2,"R",6,NA,"3",1.09
"5929",3363,0,"0",-0.43,-1.3,7.99,-0.14,0.99527,11.3,2.09,11.7,"B",2,NA,"1",2.53
"5930",5401,0,"0",0.14,1.16,8.9,-0.302,1.01443,6.3,-1.04,10,"R",2,NA,"3",3.15
"5931",6703,0,"0",0.27,0.37,8.68,0.093,0.99542,6.4,0.48,7.6,"B",2,NA,"3",2.65
"5932",8222,0,"0",0.74,1.84,8.91,-0.174,0.9947,10,0.56,10.3,"M",2,NA,"3",2.37
"5933",5958,0,"0",0.14,0.33,8.68,0.064,1.00075,3.9,0.47,11,"R",3,"*","3",5.64
"5934",13442,0,"0",-0.8,0.48,8.74,0.073,0.99458,8.8,0.69,9.1,"B",6,NA,"2",1.73
"5935",15237,0,"0",-0.08,1.14,8.29,-0.54,1.08842,10.6,0.37,10.8,"M",2,NA,"3",6.35
"5936",2417,0,"0",0.32,-0.32,7.93,-0.948,0.9957,9.1,0.55,13.5,"R",1,NA,"2",1.66
"5937",2764,0,"0",0.33,0.14,8.69,0.416,0.9911,8,0.27,12.1,"R",2,"*","2",2.15
"5938",4452,0,"0",-1.56,0.68,8.42,0.415,0.99656,4.1,1.06,9.1,"R",4,NA,"2",1.7
"5939",9369,0,"0",0.17,1.12,8.44,0.46,0.99508,7.9,-1.22,10.4,"MB",3,NA,"3",1.74
"5940",4825,0,"0",0.26,-0.72,8.63,-0.441,0.98732,8.8,2.2,NA,"R",3,NA,"2",4.2
"5941",9309,0,"0",-0.69,-0.34,8.41,0.042,1.0398,11.9,NA,13.4,"M",2,"**","2",2.35
"5942",10684,0,"0",0.26,0.69,8.5,-0.306,0.99542,4.2,0.48,NA,"R",2,NA,"2",4.16
"5943",15637,0,"0",0.06,1.5,8.61,0.038,0.99566,5.1,NA,10,"R",4,NA,"2",4.33
"5944",1341,0,"0",0.86,0.8,8.38,-0.251,0.99862,9.8,NA,10.1,"M",1,NA,"3",1.41
"5945",9706,0,"0",0.55,0.28,8.33,-0.063,0.992,9.4,2.13,12.3,"M",2,NA,"2",1.99
"5946",10258,0,"0",0.39,0.94,8.37,0.199,1.0198,5.8,NA,12.1,"M",2,NA,"1",1.35
"5947",12394,0,"0",-1.98,-0.93,9.05,0.034,0.95067,4.1,0.45,19.1,"B",2,NA,"1",3.95
"5948",9066,0,"0",0.34,0.3,8.48,0.051,1.02188,7.9,-0.64,NA,"B",3,NA,"1",1.98
"5949",13854,0,"0",0.23,0.36,8.63,0.042,1.02319,9.2,1.41,17.1,"M",2,NA,"3",1.33
"5950",10288,0,"0",0.28,0.17,8.45,-0.32,0.9958,6.1,0.57,9.7,"R",2,NA,"2",2.2
"5951",4639,0,"0",0.8,-0.34,8.31,0.059,1.04,7,2.61,13.8,"M",2,NA,"3",2.02
"5952",9654,0,"0",0.32,1.63,9.11,0.051,0.9943,5.9,NA,6.4,"B",2,NA,"1",1.27
"5953",1991,0,"0",0.56,-0.27,8.86,0.52,0.9984,5.1,1.41,9.8,"M",5,NA,"2",2.81
"5954",3631,0,"0",0.33,1.13,7.91,0.099,0.99034,7.7,0.57,9.5,"R",3,NA,"2",1.74
"5955",3863,0,"0",0.26,-0.44,8.37,0.06,0.99715,6.6,0.54,8.8,"R",7,NA,"1",2.7
"5956",13783,0,"0",0.05,1.29,8.43,-0.547,1.00971,8.9,-1.07,11,"R",2,NA,"1",1.61
"5957",6731,0,"0",-0.19,-0.9,8.93,-0.442,0.99628,3.6,2.25,9.4,"R",3,"*","2",1.04
"5958",1501,0,"0",0.62,1.89,8.84,-0.039,0.9534,2.9,-0.24,10.8,"M",4,NA,"1",1
"5959",1617,0,"0",0.6,0.26,8.44,0.472,0.99309,9.4,2.09,16.2,"B",4,"*","3",1.82
"5960",10316,0,"0",0.68,-0.15,8.75,0.072,0.9965,8.2,1.08,9.2,"B",3,NA,"1",1.53
"5961",14178,0,"0",1.56,-0.25,7.92,0.114,1.03779,7.4,0.6,10.9,"R",5,NA,NA,1.13
"5962",15124,0,"0",-0.41,0.32,8.61,0.401,0.99262,3,0.35,13.1,"M",2,"*","3",3.79
"5963",14232,0,"0",0.32,1.46,8.34,-0.145,1.00793,7.7,0.57,13,"M",1,"*","1",4.07
"5964",15604,0,"0",0.28,0.37,8.84,0.037,1.02075,12.8,0.53,14,"R",3,NA,"2",6.58
"5965",4623,0,"0",0.43,0.36,8.23,-0.08,0.9976,4.8,0.3,9.4,"R",2,NA,"2",3.54
"5966",3413,0,"0",1.125,1.31,9.05,0.057,0.99438,3.5,0.41,9.5,"B",1,NA,"2",3
"5967",6330,0,"0",0.16,0.3,8.35,0.057,1.02232,5.4,2.04,14.8,"M",2,"*","3",1.32
"5968",10647,0,"0",-0.92,0.42,8.39,-0.207,1.01984,2.2,0.9,NA,"M",3,NA,"3",1
"5969",11275,0,"0",0.29,0.21,8.59,0.546,1.01049,9.3,2.01,13.2,"B",2,NA,"3",4.02
"5970",12675,0,"0",-0.75,-0.5,8.41,0.041,0.99334,8.7,0.67,10.9,"B",2,NA,"2",3.44
"5971",5727,0,"0",-0.92,-1.19,8.17,-0.032,0.99406,4.6,1.48,NA,"B",4,"*","2",1.23
"5972",7972,0,"0",0.2,0.26,8.76,0.38,1.04954,6.6,1.81,12.9,"R",2,NA,"1",1.77
"5973",14573,0,"0",-2.28,-1.96,8.29,-0.165,0.9961,10.1,NA,11.5,"R",3,"*","2",1.31
"5974",5869,0,"0",0.18,0.28,8.46,0.039,0.99406,1.3,0.3,10.9,"R",2,NA,"3",3.78
"5975",7378,0,"0",0.08,0.08,8.49,-0.116,0.9971,9.3,1.14,NA,"M",3,NA,"2",1.4
"5976",7890,0,"0",2.01,2.34,8.56,-0.476,0.95076,11.6,0.59,12.5,"R",2,NA,"2",5.56
"5977",11195,0,"0",0.37,-0.49,8.31,0.431,0.9971,6.7,1.36,15.1,"MM",3,NA,"1",1.2
"5978",11400,0,"0",-0.42,0.54,8.62,-0.047,0.93326,9.5,2.18,10.3,"R",3,NA,"1",2.01
"5979",10280,0,"0",2.96,1.89,8.27,-0.321,0.93428,3.9,0.29,16.7,"R",6,"*","3",1.92
"5980",8662,0,"0",-1.06,0.29,8.76,0.056,0.99487,6.5,-1.3,9.9,"R",2,"**","3",3.25
"5981",14563,0,"0",0.24,0.39,8.56,0.648,1.00572,3.6,0.59,10.8,"B",5,NA,"1",2.09
"5982",13329,0,"0",0.27,-1.25,9.3,0.215,0.99632,2.6,0.38,9.7,"B",2,NA,"3",1.86
"5983",309,0,"0",0.18,1.16,8.49,-0.52,0.96348,7.2,2.03,10.6,"B",2,NA,"3",5.15
"5984",6560,0,"0",0.22,1.6,8.42,0.633,0.9987,3.5,0.44,10.2,"M",5,NA,"3",3.55
"5985",14826,0,"0",-0.26,-0.47,8.24,0.074,1.0405,8.2,0.81,9.9,"MB",3,"*","1",1.74
"5986",1235,0,"0",0.23,0.97,8.28,0.094,0.97417,5.8,2.04,8.8,"M",2,"**","2",1.13
"5987",1055,0,"0",0.31,1.79,8.62,0.326,0.97414,3.9,0.43,13.8,"B",3,"*","2",1
"5988",1502,0,"0",0.91,1.33,8.21,0.029,0.96605,8,0.42,8.9,"R",5,NA,"2",6.96
"5989",2094,0,"0",0.24,0.3,8.23,NA,1.02055,5.4,0.45,9.9,"MM",3,NA,"1",1.32
"5990",7282,0,"0",1.2,0.41,8.13,0.048,0.9519,7.2,-0.3,11,"B",2,NA,"2",3.27
"5991",6480,0,"0",1.53,0.62,8.58,0.047,1.01121,7.9,2.13,8.7,"MB",3,NA,"1",1.38
"5992",8191,0,"0",0.3,0.36,8.39,0.089,0.99354,3,-1.25,NA,"B",4,"*","1",1.05
"5993",3526,0,"0",-2,-0.06,8.85,0.033,0.95486,5.6,0.46,10.3,"B",4,NA,"2",2.19
"5994",4798,0,"0",0.225,0.54,8.53,0.677,0.9918,7.5,0.4,12.1,"M",2,"*","1",1.74
"5995",6260,0,"0",-1.03,0.42,8.38,0.184,1.02334,6.8,-2.6,9.1,"R",2,NA,"2",2.18
"5996",3340,0,"0",0.29,0.12,9,0.002,0.95563,3.4,0.32,9,"R",2,"*","3",5.53
"5997",4979,0,"0",-1.02,-0.38,8.49,0.613,0.99691,8.9,0.43,9.8,"R",2,NA,"3",1.59
"5998",5594,0,"0",0.28,-1.05,8.24,0.41,0.989,8.3,-0.43,13.1,"B",2,NA,"2",2.71
"5999",11068,0,"0",-0.33,-0.96,8.57,0.844,0.9979,3.2,1.04,13.2,"M",4,NA,"1",4.5
"6000",7244,0,"0",0.22,0.18,8.66,-0.029,0.98118,5.2,0.3,9.2,"R",3,NA,"2",1
"6001",11242,0,"0",1.24,0.26,8.42,1.177,0.96451,3.5,2.12,9.9,"B",2,NA,"2",2.15
"6002",13143,0,"0",-2.54,-0.68,8.96,-0.512,1.07951,6,-0.9,6.9,"B",2,NA,"1",3.38
"6003",2943,0,"0",1.22,0.24,8.51,0.046,1.03297,1.5,NA,9.5,"B",2,NA,"3",2.21
"6004",13675,0,"0",0.105,-0.37,8.22,-0.481,1.00817,9,0.37,9.5,"R",3,NA,"1",1.61
"6005",1204,0,"0",-0.84,0.12,8.65,0.056,0.99803,7.4,0.52,13.1,"B",3,NA,"1",1.85
"6006",8888,0,"0",0.25,0.29,8.52,0.049,1.02449,10,0.72,10.7,"R",3,NA,"2",1.59
"6007",13351,0,"0",-0.175,1.91,8.64,-0.471,0.998,9.7,-0.55,10.6,"R",2,NA,"3",1.1
"6008",7823,0,"0",0.31,2.12,8.75,0.435,0.98732,4.8,1.73,5,"B",5,NA,"1",1.1
"6009",9853,0,"0",-0.27,0.26,8.14,0.046,1.03433,7.4,0.52,9,"B",3,NA,"3",1.42
"6010",12138,0,"0",1.65,2.18,8.4,0.369,0.9976,1.5,-0.61,14.9,"R",9,NA,"3",1.22
"6011",13182,0,"0",0.16,-0.04,8.85,-0.291,0.99666,5.7,0.06,9,"R",2,"*","3",5.25
"6012",15120,0,"0",0.16,0.32,8.58,-0.597,0.99666,9.9,0.47,10.6,"R",2,NA,"1",1
"6013",1134,0,"0",1.47,0.43,8.58,0.033,1.02191,7.2,NA,11.9,"R",2,NA,"1",2.51
"6014",4856,0,"0",0.35,-1.12,8.78,0.039,0.97704,10.4,-0.32,NA,"M",2,"*","2",1.06
"6015",10734,0,"0",0.15,0.26,8.92,0.052,0.9904,5.9,NA,11,"R",2,NA,"1",1.69
"6016",3734,0,"0",2.95,0.4,7.95,0.412,0.99583,10.7,0.12,11.4,"R",2,"*","2",2.77
"6017",11616,0,"0",1.35,0.49,8.96,0.063,0.9998,3.8,0.26,9.3,"B",6,NA,"1",1.35
"6018",15594,0,"0",1.43,0.23,8.89,-0.432,0.96775,4.1,0.5,11.2,"M",3,NA,"3",3.4
"6019",5439,0,"0",0.32,1.76,8.66,1.185,1.02075,8,1.09,9,"M",2,"*","2",4.99
"6020",6574,0,"0",0.19,0.3,9.16,0.053,1.01194,7.8,0.49,9.1,"B",3,NA,"1",1.94
"6021",13218,0,"0",0.71,1.6,8.47,1.261,1.00965,9.1,0.36,9.5,"B",2,"**","1",4.4
"6022",183,0,"0",0.065,0.1,8.47,0.228,0.99741,8.5,0.5,8.6,"B",3,"*","3",1.54
"6023",15887,0,"0",0.3,0.54,8.93,NA,1.03155,7.6,0.32,7.8,"B",3,NA,"3",1.12
